Segment_ID,Is_Weekend,3_Hr_Intvl,Season,Traffic_Volume,StreetWidth_z,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5,BoroCode
146865,True,9,Spring,21.67,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,12,Spring,37.83,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,15,Spring,49.5,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,18,Spring,34.0,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,21,Spring,15.67,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,24,Spring,10.33,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,3,Autumn,68.75,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,6,Autumn,41.17,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,9,Autumn,53.17,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,12,Autumn,96.5,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,15,Autumn,122.83,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,18,Autumn,136.0,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,True,21,Autumn,140.25,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
